product_name,in_area,product_serial_number,Summe von consumption,Summe von customer_base_price,Summe von work_price_charged_incl_energy_taxes,Summe von discount,Summe von eeg_contribution,Summe von electricity_tax,Summe von gas_tax,Summe von grid_base_price,Summe von grid_work_price,Summe von kwk,Summe von metering,Summe von Erlös,Summe von Kosten,Summe von Rohmarge,Rohmarge/KWH
ELECTRICITY_SUBSCRIPTION_12,ia,95114127,211.700,12.91,46.72,0,7.88,4.34,0,4.22,11.71,0.80,2.00,59.63,30.95,28.68,0.13547472838923005
ELECTRICITY_SUBSCRIPTION_12,ia,95150152,227.100,11.32,50.12,0,8.45,4.66,0,3.70,12.56,0.86,1.75,61.44,31.98,29.46,0.12972258916776752
ELECTRICITY_SUBSCRIPTION_12,ia,95155567,33.9,5.82,7.8,0,1.26,0.69,0,1.63,1.87,0.13,0.77,13.62,6.35,7.27,0.2144542772861357
ELECTRICITY_SUBSCRIPTION_12,ia,95194990,517.000,15.89,119.01,0,19.25,10.60,0,4.44,28.59,1.95,2.10,134.90,66.93,67.97,0.13147001934235977
ELECTRICITY_SUBSCRIPTION_12,ia,95214371,91.200,12.18,20.99,0,3.40,1.87,0,3.40,5.04,0.34,1.61,33.17,15.66,17.51,0.19199561403508772
ELECTRICITY_SUBSCRIPTION_12,ia,95305921,120.900,13.58,26.68,0,4.50,2.48,0,4.44,6.69,0.46,2.10,40.26,20.67,19.59,0.16203473945409427
ELECTRICITY_SUBSCRIPTION_12,ia,95308315,302.20,7.92,66.7,0,11.25,6.20,0,2.59,16.71,1.14,1.23,74.62,39.12,35.50,0.11747187293183323
ELECTRICITY_SUBSCRIPTION_12,ia,95370100,178.500,11.09,39.39,0,6.65,3.66,0,3.62,9.87,0.67,1.72,50.48,26.19,24.29,0.13607843137254902
ELECTRICITY_SUBSCRIPTION_12,ia,95370292,193.500,11.65,44.54,0,7.20,3.97,0,3.25,10.70,0.73,1.54,56.19,27.39,28.80,0.14883720930232558
ELECTRICITY_SUBSCRIPTION_12,ia,95397469,312.600,19.92,68.99,-4.45,11.64,6.41,0,6.51,17.29,1.18,3.08,84.46,46.11,38.35,0.12268074216250799
ELECTRICITY_SUBSCRIPTION_12,ia,95409289,246.400,17.47,56.72,0,9.17,5.05,0,4.88,13.63,0.93,2.31,74.19,35.97,38.22,0.15511363636363634
ELECTRICITY_SUBSCRIPTION_12,ia,95449905,123.60,7.92,27.28,0,4.60,2.53,0,2.59,6.84,0.47,1.23,35.20,18.26,16.94,0.13705501618122978
ELECTRICITY_SUBSCRIPTION_12,ia,95506912,70,8.21,16.11,0,2.61,1.44,0,2.29,3.87,0.26,1.09,24.32,11.56,12.76,0.18228571428571427
ELECTRICITY_SUBSCRIPTION_12,ia,95508784,17.6,2.26,3.88,0,0.66,0.36,0,0.74,0.97,0.07,0.35,6.14,3.15,2.99,0.16988636363636364
ELECTRICITY_SUBSCRIPTION_12,ia,95509495,499.100,16.15,114.89,0,18.58,10.23,0,4.51,27.60,1.89,2.14,131.04,64.95,66.09,0.13241835303546384
ELECTRICITY_SUBSCRIPTION_12,ia,95512615,199.700,10.33,45.97,0,7.43,4.09,0,2.88,11.04,0.75,1.37,56.30,27.56,28.74,0.14391587381071608
ELECTRICITY_SUBSCRIPTION_12,ia,95520165,58.1,3.05,13.74,0,2.16,1.19,0,1.26,3.21,0.22,0.6,16.79,8.64,8.15,0.14027538726333907
ELECTRICITY_SUBSCRIPTION_12,ia,95525538,91.4,3.44,21.04,0,3.4,1.87,0,0.96,5.05,0.35,0.46,24.48,12.09,12.39,0.13555798687089715
ELECTRICITY_SUBSCRIPTION_12,ia,95526921,288.600,17.21,66.44,0,10.74,5.92,0,4.81,15.96,1.09,2.28,83.65,40.80,42.85,0.14847539847539848
ELECTRICITY_SUBSCRIPTION_12,ia,95545029,258.10,12.68,56.96,0,9.61,5.29,0,4.14,14.27,0.98,1.96,69.64,36.25,33.39,0.12936846183649747
ELECTRICITY_SUBSCRIPTION_12,ia,95545030,192.200,12.68,42.42,0,7.16,3.94,0,4.14,10.63,0.73,1.96,55.10,28.56,26.54,0.1380853277835588
ELECTRICITY_SUBSCRIPTION_12,ia,95565619,252.000,8.60,55.62,0,9.38,5.17,0,2.81,13.94,0.95,1.33,64.22,33.58,30.64,0.12158730158730159
ELECTRICITY_SUBSCRIPTION_12,ia,95568563,447.600,15.85,98.79,0,16.66,9.18,0,5.18,24.75,1.69,2.45,114.64,59.91,54.73,0.12227435210008936
ELECTRICITY_SUBSCRIPTION_12,ia,95627153,370.200,10.60,87.55,0,13.78,7.59,0,4.36,20.47,1.40,2.07,98.15,49.67,48.48,0.13095623987034036
ELECTRICITY_SUBSCRIPTION_12,ia,95636998,0.5,1.32,0.12,0,0.02,0.01,0,0.37,0.03,0,0.18,1.44,0.61,0.83,1.66
ELECTRICITY_SUBSCRIPTION_12,ia,95637199,103.1,1.32,23.73,0,3.84,2.11,0,0.37,5.7,0.39,0.18,25.05,12.59,12.46,0.12085354025218237
ELECTRICITY_SUBSCRIPTION_12,ia,95689761,226.1,6.11,49.9,0,8.42,4.64,0,2,12.5,0.85,0.95,56.01,29.36,26.65,0.11786819991154356
ELECTRICITY_SUBSCRIPTION_12,ia,95696736,621.800,14.94,137.23,0,23.15,12.75,0,4.88,34.39,2.35,2.31,152.17,79.83,72.34,0.11633965905435834
ELECTRICITY_SUBSCRIPTION_12,ia,95703323,438.600,13.77,100.97,0,16.33,8.99,0,3.85,24.25,1.66,1.82,114.74,56.90,57.84,0.13187414500683994
ELECTRICITY_SUBSCRIPTION_12,ia,95711979,357.600,23.30,82.32,0,13.31,7.33,0,6.51,19.78,1.35,3.08,105.62,51.36,54.26,0.15173378076062638
ELECTRICITY_SUBSCRIPTION_12,ia,95728811,344.000,17.74,79.19,0,12.81,7.05,0,4.96,19.02,1.30,2.35,96.93,47.49,49.44,0.14372093023255814
ELECTRICITY_SUBSCRIPTION_12,ia,95737619,956.400,23.56,220.16,0,35.61,19.61,0,6.58,52.89,3.62,3.12,243.72,121.43,122.29,0.12786491007946466
ELECTRICITY_SUBSCRIPTION_12,ia,95747674,87.60,8.26,20.72,0,3.26,1.80,0,3.40,4.84,0.33,1.61,28.98,15.24,13.74,0.15684931506849317
ELECTRICITY_SUBSCRIPTION_12,ia,95748010,472.900,14.26,104.37,0,17.61,9.69,0,4.66,26.15,1.79,2.21,118.63,62.11,56.52,0.11951786847113556
ELECTRICITY_SUBSCRIPTION_12,ia,95761502,186.2,7.94,42.86,0,6.93,3.82,0,2.22,10.3,0.7,1.05,50.80,25.02,25.78,0.13845327604726101
ELECTRICITY_SUBSCRIPTION_12,ia,95786494,147.000,8.38,32.44,0,5.47,3.01,0,2.74,8.13,0.56,1.30,40.82,21.21,19.61,0.1334013605442177
ELECTRICITY_SUBSCRIPTION_12,ia,95790963,217.500,10.60,51.44,0,8.10,4.46,0,4.36,12.03,0.82,2.07,62.04,31.84,30.20,0.13885057471264367
ELECTRICITY_SUBSCRIPTION_12,ia,95805427,281.000,15.36,64.69,0,10.46,5.76,0,4.29,15.54,1.06,2.03,80.05,39.14,40.91,0.14558718861209963
ELECTRICITY_SUBSCRIPTION_12,ia,95817660,372.400,11.65,85.73,0,13.86,7.63,0,3.25,20.59,1.41,1.54,97.38,48.28,49.10,0.13184747583243825
ELECTRICITY_SUBSCRIPTION_12,ia,96596689,172.9,5.57,40.89,0,6.44,3.54,0,2.29,9.56,0.65,1.09,46.46,23.57,22.89,0.13238866396761134
ELECTRICITY_SUBSCRIPTION_12,ia,96596753,54.2,3.85,11.96,0,2.02,1.11,0,1.26,3,0.2,0.6,15.81,8.19,7.62,0.14059040590405902
ELECTRICITY_SUBSCRIPTION_12,ia,96608778,160.3,7.15,36.9,0,5.97,3.29,0,2,8.86,0.61,0.95,44.05,21.68,22.37,0.1395508421709295
ELECTRICITY_SUBSCRIPTION_12,ia,96675239,49.2,6.11,10.86,0,1.83,1.01,0,2,2.72,0.19,0.95,16.97,8.70,8.27,0.16808943089430892
ELECTRICITY_SUBSCRIPTION_12,ia,96697539,552.900,15.62,127.28,0,20.58,11.33,0,4.36,30.58,2.09,2.07,142.90,71.01,71.89,0.13002351238922047
ELECTRICITY_SUBSCRIPTION_12,ia,96705873,583.700,14.83,134.37,0,21.73,11.97,0,4.14,32.28,2.21,1.96,149.20,74.29,74.91,0.12833647421620695
ELECTRICITY_SUBSCRIPTION_12,ia,96707413,379.600,15.62,87.38,0,14.13,7.78,0,4.36,20.99,1.43,2.07,103.00,50.76,52.24,0.13761854583772393
ELECTRICITY_SUBSCRIPTION_12,ia,96710323,114.000,13.36,25.16,0,4.24,2.34,0,4.36,6.30,0.43,2.07,38.52,19.74,18.78,0.16473684210526318
ELECTRICITY_SUBSCRIPTION_12,ia,96736605,139.500,11.77,30.79,0,5.19,2.86,0,3.85,7.71,0.53,1.82,42.56,21.96,20.60,0.14767025089605737
ELECTRICITY_SUBSCRIPTION_12,ia,96743268,221.89999999999998,10.87,48.97,0,8.26,4.55,0,3.55,12.27,0.84,1.68,59.84,31.15,28.69,0.12929247408742678
ELECTRICITY_SUBSCRIPTION_12,ia,96776771,551.100,21.71,126.86,0,20.52,11.30,0,6.07,30.48,2.08,2.87,148.57,73.32,75.25,0.136545091634912
ELECTRICITY_SUBSCRIPTION_12,ia,96785323,61.900,8.60,13.66,0,2.30,1.27,0,2.81,3.42,0.23,1.33,22.26,11.36,10.90,0.17609046849757676
ELECTRICITY_SUBSCRIPTION_12,ia,96785969,264.100,12.18,60.80,0,9.83,5.41,0,3.40,14.6,1.00,1.61,72.98,35.85,37.13,0.14059068534645966
ELECTRICITY_SUBSCRIPTION_12,ia,96793638,378.700,12.44,87.18,0,14.10,7.76,0,3.48,20.94,1.43,1.65,99.62,49.36,50.26,0.13271719038817006
ELECTRICITY_SUBSCRIPTION_12,ia,96797593,579.600,15.36,133.42,0,21.58,11.88,0,4.29,32.05,2.19,2.03,148.78,74.02,74.76,0.1289855072463768
ELECTRICITY_SUBSCRIPTION_12,ia,96797782,130.600,9.27,30.06,0,4.86,2.68,0,2.59,7.22,0.49,1.23,39.33,19.07,20.26,0.15513016845329253
ELECTRICITY_SUBSCRIPTION_12,ia,96820496,475,8.21,109.35,0,17.68,9.74,0,2.29,26.27,1.8,1.09,117.56,58.87,58.69,0.1235578947368421
ELECTRICITY_SUBSCRIPTION_12,ia,96823165,206.1,10.64,45.49,0,7.67,4.23,0,3.48,11.40,0.78,1.65,56.13,29.21,26.92,0.13061620572537605
ELECTRICITY_SUBSCRIPTION_12,ia,96825202,203.000,11.55,44.80,0,7.56,4.16,0,3.77,11.23,0.77,1.79,56.35,29.28,27.07,0.13334975369458127
ELECTRICITY_SUBSCRIPTION_12,ia,96848237,393.200,18.27,90.51,0,14.64,8.06,0,5.10,21.74,1.49,2.42,108.78,53.45,55.33,0.1407171922685656
ELECTRICITY_SUBSCRIPTION_12,ia,96866297,299.700,21.45,69.00,0,11.16,6.14,0,5.99,16.57,1.13,2.84,90.45,43.83,46.62,0.15555555555555556
ELECTRICITY_SUBSCRIPTION_12,ia,96875930,292.800,19.59,67.40,0,10.90,6.00,0,5.47,16.19,1.11,2.59,86.99,42.26,44.73,0.15276639344262294
ELECTRICITY_SUBSCRIPTION_12,ia,96879419,315.8,6.11,69.7,0,11.76,6.47,0,2,17.46,1.19,0.95,75.81,39.83,35.98,0.11393286890436984
ELECTRICITY_SUBSCRIPTION_12,ia,96898140,86.600,8.74,19.94,0,3.22,1.78,0,2.44,4.79,0.33,1.16,28.68,13.72,14.96,0.1727482678983834
ELECTRICITY_SUBSCRIPTION_12,ia,96903519,610.300,16.42,140.49,0,22.72,12.51,0,4.59,33.75,2.31,2.17,156.91,78.05,78.86,0.12921514009503524
ELECTRICITY_SUBSCRIPTION_12,ia,96904997,365.3,6.62,84.09,0,13.6,7.49,0,1.85,20.2,1.38,0.88,90.71,45.40,45.31,0.12403503969340268
ELECTRICITY_SUBSCRIPTION_12,ia,96912530,251.800,14.73,59.55,0,9.37,5.16,0,6.07,13.92,0.95,2.87,74.28,38.34,35.94,0.1427323272438443
ELECTRICITY_SUBSCRIPTION_12,ia,96918499,237.900,18.27,54.76,0,8.86,4.88,0,5.10,13.16,0.90,2.42,73.03,35.32,37.71,0.15851197982345525
ELECTRICITY_SUBSCRIPTION_12,ia,96929670,211.1,5.66,46.59,0,7.86,4.33,0,1.85,11.67,0.8,0.88,52.25,27.39,24.86,0.11776409284699195
ELECTRICITY_SUBSCRIPTION_12,ia,96930635,196.200,7.47,43.30,0,7.30,4.02,0,2.44,10.85,0.74,1.16,50.77,26.51,24.26,0.12364933741080532
ELECTRICITY_SUBSCRIPTION_12,ia,96932400,369.700,14.04,81.59,0,13.76,7.58,0,4.59,20.44,1.40,2.17,95.63,49.94,45.69,0.12358669191236137
ELECTRICITY_SUBSCRIPTION_12,ia,96936171,193.400,10.06,45.74,0,7.20,3.96,0,4.14,10.7,0.73,1.96,55.80,28.69,27.11,0.1401758014477766
ELECTRICITY_SUBSCRIPTION_12,ia,96938968,226.100,9.27,52.05,0,8.42,4.64,0,2.59,12.50,0.85,1.23,61.32,30.23,31.09,0.13750552852720035
ELECTRICITY_SUBSCRIPTION_12,ia,96960450,204.7,3.97,47.12,0,7.62,4.2,0,1.11,11.32,0.77,0.53,51.09,25.55,25.54,0.12476795310210063
ELECTRICITY_SUBSCRIPTION_12,ia,96971214,428.70,10.64,94.61,0,15.96,8.79,0,3.48,23.71,1.62,1.65,105.25,55.21,50.04,0.11672498250524843
ELECTRICITY_SUBSCRIPTION_12,ia,96975430,82.5,4.5,18.99,0,3.07,1.69,0,1.26,4.56,0.31,0.6,23.49,11.49,12.00,0.14545454545454545
ELECTRICITY_SUBSCRIPTION_12,ia,97018584,536.500,13.81,118.41,0,19.97,11.00,0,4.51,29.67,2.03,2.14,132.22,69.32,62.90,0.11724137931034483
ELECTRICITY_SUBSCRIPTION_12,ia,97019422,67.8,3.97,15.61,0,2.52,1.39,0,1.11,3.75,0.26,0.53,19.58,9.56,10.02,0.14778761061946902
ELECTRICITY_SUBSCRIPTION_12,ia,97035537,258.00,10.87,56.94,0,9.61,5.29,0,3.55,14.27,0.98,1.68,67.81,35.38,32.43,0.12569767441860466
ELECTRICITY_SUBSCRIPTION_12,ia,97052233,599.700,17.74,138.05,0,22.33,12.29,0,4.96,33.16,2.27,2.35,155.79,77.36,78.43,0.13078205769551443
ELECTRICITY_SUBSCRIPTION_12,ia,97057681,216.300,9.80,49.79,0,8.05,4.43,0,2.74,11.96,0.82,1.30,59.59,29.30,30.29,0.14003698566805362
ELECTRICITY_SUBSCRIPTION_12,ia,97094782,302.000,14.49,66.65,0,11.24,6.19,0,4.73,16.70,1.14,2.24,81.14,42.24,38.90,0.12880794701986756
ELECTRICITY_SUBSCRIPTION_12,ia,97545031,48.800,19.59,11.23,0,1.82,1.00,0,5.47,2.70,0.18,2.59,30.82,13.76,17.06,0.3495901639344262
ELECTRICITY_SUBSCRIPTION_12,ia,97576858,312.400,15.17,68.95,0,11.63,6.40,0,4.96,17.28,1.18,2.35,84.12,43.80,40.32,0.12906530089628682
ELECTRICITY_SUBSCRIPTION_12,ia,97590200,162.100,9.06,35.78,0,6.03,3.32,0,2.96,8.96,0.61,1.40,44.84,23.28,21.56,0.13300431832202345
ELECTRICITY_SUBSCRIPTION_12,ia,97600022,747.300,10.86,172.03,0,27.82,15.32,0,3.03,41.33,2.82,1.44,182.89,91.76,91.13,0.12194567108256389
ELECTRICITY_SUBSCRIPTION_12,ia,97616147,118.6,6.88,27.3,0,4.42,2.43,0,1.92,6.56,0.45,0.91,34.18,16.69,17.49,0.14747048903878582
ELECTRICITY_SUBSCRIPTION_12,ia,97617251,156.000,10.33,35.91,0,5.81,3.20,0,2.88,8.63,0.59,1.37,46.24,22.48,23.76,0.1523076923076923
ELECTRICITY_SUBSCRIPTION_12,ia,97622329,141.300,8.21,32.53,0,5.26,2.90,0,2.29,7.81,0.53,1.09,40.74,19.88,20.86,0.1476291578202406
ELECTRICITY_SUBSCRIPTION_12,ia,97662470,218.400,15.40,48.20,0,8.13,4.48,0,5.03,12.08,0.83,2.38,63.60,32.93,30.67,0.14043040293040293
ELECTRICITY_SUBSCRIPTION_12,ia,97687454,574.100,12.00,126.70,0,21.37,11.77,0,3.92,31.75,2.17,1.86,138.70,72.84,65.86,0.11471869012367183
ELECTRICITY_SUBSCRIPTION_12,ia,97692669,202.100,11.38,46.52,0,7.52,4.14,0,3.18,11.18,0.76,1.51,57.90,28.29,29.61,0.14651162790697675
ELECTRICITY_SUBSCRIPTION_12,ia,97700852,315.100,12.68,69.54,0,11.73,6.46,0,4.14,17.43,1.19,1.96,82.22,42.91,39.31,0.12475404633449698
ELECTRICITY_SUBSCRIPTION_12,ia,97708936,658.000,15.62,151.47,0,24.50,13.49,0,4.36,36.39,2.49,2.07,167.09,83.30,83.79,0.1273404255319149
ELECTRICITY_SUBSCRIPTION_12,ia,97718840,405.500,16.95,93.35,0,15.10,8.31,0,4.73,22.42,1.53,2.24,110.30,54.33,55.97,0.13802712700369912
ELECTRICITY_SUBSCRIPTION_12,ia,97721740,211.100,19.33,48.60,0,7.86,4.33,0,5.40,11.67,0.80,2.56,67.93,32.62,35.31,0.1672666982472762
ELECTRICITY_SUBSCRIPTION_12,ia,97726980,142.6,7.02,31.47,0,5.31,2.92,0,2.29,7.89,0.54,1.09,38.49,20.04,18.45,0.129382889200561
ELECTRICITY_SUBSCRIPTION_12,ia,97734141,554.800,13.24,127.71,0,20.66,11.37,0,3.70,30.68,2.10,1.75,140.95,70.26,70.69,0.12741528478731076
ELECTRICITY_SUBSCRIPTION_12,ia,97749354,85.3,3.44,19.64,0,3.18,1.75,0,0.96,4.72,0.32,0.46,23.08,11.39,11.69,0.13704572098475967
ELECTRICITY_SUBSCRIPTION_12,ia,97756594,246.100,10.59,56.65,0,9.16,5.05,0,2.96,13.61,0.93,1.40,67.24,33.11,34.13,0.1386834620073141
ELECTRICITY_SUBSCRIPTION_12,ia,97760444,145.000,13.50,33.38,0,5.40,2.97,0,3.77,8.02,0.55,1.79,46.88,22.50,24.38,0.16813793103448274
ELECTRICITY_SUBSCRIPTION_12,ia,97770756,397.400,10.59,91.48,0,14.80,8.15,0,2.96,21.98,1.50,1.40,102.07,50.79,51.28,0.12903875188726724
ELECTRICITY_SUBSCRIPTION_12,ia,97786110,147.2,5.3,33.89,0,5.48,3.02,0,1.48,8.14,0.56,0.7,39.19,19.38,19.81,0.1345788043478261
ELECTRICITY_SUBSCRIPTION_12,ia,97796194,472.500,12.00,104.28,0,17.59,9.69,0,3.92,26.13,1.79,1.86,116.28,60.98,55.30,0.11703703703703704
ELECTRICITY_SUBSCRIPTION_12,ia,97807747,336.8,5.3,77.53,0,12.54,6.9,0,1.48,18.63,1.27,0.7,82.83,41.52,41.31,0.12265439429928741
ELECTRICITY_SUBSCRIPTION_12,ia,97824142,297.900,10.86,68.58,0,11.09,6.11,0,3.03,16.47,1.13,1.44,79.44,39.27,40.17,0.13484390735146023
ELECTRICITY_SUBSCRIPTION_12,ia,97879976,365.600,8.47,84.16,0,13.61,7.49,0,2.37,20.22,1.38,1.12,92.63,46.19,46.44,0.12702407002188182
ELECTRICITY_SUBSCRIPTION_12,ia,97881079,202.6,6.34,44.71,0,7.54,4.15,0,2.07,11.2,0.77,0.98,51.05,26.71,24.34,0.12013820335636723
ELECTRICITY_SUBSCRIPTION_12,ia,97900434,104.100,10.87,22.97,0,3.88,2.13,0,3.55,5.76,0.39,1.68,33.84,17.39,16.45,0.1580211335254563
ELECTRICITY_SUBSCRIPTION_12,ia,97902528,162.000,7.47,35.75,0,6.03,3.32,0,2.44,8.96,0.61,1.16,43.22,22.52,20.70,0.12777777777777777
ELECTRICITY_SUBSCRIPTION_12,ia,97912563,585.400,16.53,129.20,0,21.79,12.00,0,5.40,32.37,2.21,2.56,145.73,76.33,69.40,0.1185514178339597
ELECTRICITY_SUBSCRIPTION_12,ia,97914772,141.9,4.53,31.32,0,5.28,2.91,0,1.48,7.85,0.54,0.7,35.85,18.76,17.09,0.1204369274136716
ELECTRICITY_SUBSCRIPTION_12,ia,97921322,348.50,5.75,82.42,0,12.97,7.14,0,2.37,19.27,1.32,1.12,88.17,44.19,43.98,0.12619799139167862
ELECTRICITY_SUBSCRIPTION_12,ia,97954215,509.800,13.81,112.51,0,18.98,10.45,0,4.51,28.19,1.93,2.14,126.32,66.20,60.12,0.117928599450765
ELECTRICITY_SUBSCRIPTION_12,ia,97975670,2.1,0.53,0.48,0,0.08,0.04,0,0.15,0.12,0.01,0.07,1.01,0.47,0.54,0.2571428571428572
ELECTRICITY_SUBSCRIPTION_12,ia,97977748,113.1,5.21,24.96,0,4.21,2.32,0,1.7,6.25,0.43,0.81,30.17,15.72,14.45,0.127763041556145
ELECTRICITY_SUBSCRIPTION_12,ia,97981547,583.900,21.45,134.41,0,21.74,11.97,0,5.99,32.29,2.21,2.84,155.86,77.04,78.82,0.13498886795684192
ELECTRICITY_SUBSCRIPTION_12,ia,97997421,146.1,6.88,33.63,0,5.44,3,0,1.92,8.08,0.55,0.91,40.51,19.90,20.61,0.14106776180698152
ELECTRICITY_SUBSCRIPTION_12,ia,98011935,686.200,18.27,157.96,0,25.55,14.07,0,5.10,37.95,2.59,2.42,176.23,87.68,88.55,0.12904401049256775
ELECTRICITY_SUBSCRIPTION_12,ia,98038033,121.500,12.97,27.97,0,4.52,2.49,0,3.62,6.72,0.46,1.72,40.94,19.53,21.41,0.17621399176954733
ELECTRICITY_SUBSCRIPTION_12,ia,98038104,100.70,7.47,22.22,0,3.75,2.06,0,2.44,5.57,0.38,1.16,29.69,15.36,14.33,0.1423038728897716
ELECTRICITY_SUBSCRIPTION_12,ia,98040279,356.00,12.44,81.95,0,13.25,7.30,0,3.48,19.69,1.35,1.65,94.39,46.72,47.67,0.13390449438202248
ELECTRICITY_SUBSCRIPTION_12,ia,98040558,63.5,7.02,14.01,0,2.36,1.3,0,2.29,3.51,0.24,1.09,21.03,10.79,10.24,0.16125984251968503
ELECTRICITY_SUBSCRIPTION_12,ia,98063503,172.600,10.86,39.73,0,6.43,3.54,0,3.03,9.54,0.65,1.44,50.59,24.63,25.96,0.15040556199304753
ELECTRICITY_SUBSCRIPTION_12,ia,98084764,29.1,0.53,6.7,0,1.08,0.6,0,0.15,1.61,0.11,0.07,7.23,3.62,3.61,0.1240549828178694
ELECTRICITY_SUBSCRIPTION_12,ia,98088362,589.500,18.80,135.70,0,21.95,12.08,0,5.25,32.60,2.23,2.49,154.50,76.60,77.90,0.13214588634435964
ELECTRICITY_SUBSCRIPTION_12,ia,98100224,109.6,7.15,25.23,0,4.08,2.25,0,2,6.06,0.41,0.95,32.38,15.75,16.63,0.15173357664233578
ELECTRICITY_SUBSCRIPTION_12,ia,98117464,462.400,10.06,106.44,0,17.22,9.48,0,2.81,25.57,1.75,1.33,116.50,58.16,58.34,0.12616782006920416
ELECTRICITY_SUBSCRIPTION_12,ia,98120523,224.2,6.88,51.61,0,8.35,4.6,0,1.92,12.4,0.85,0.91,58.49,29.03,29.46,0.13140053523639608
ELECTRICITY_SUBSCRIPTION_12,ia,98133959,29.500,19.59,6.79,0,1.10,0.60,0,5.47,1.63,0.11,2.59,26.38,11.50,14.88,0.504406779661017
ELECTRICITY_SUBSCRIPTION_12,ia,98156028,202.000,9.74,44.58,0,7.52,4.14,0,3.18,11.17,0.76,1.51,54.32,28.28,26.04,0.12891089108910891
ELECTRICITY_SUBSCRIPTION_12,ia,98192543,680.100,14.83,156.56,0,25.32,13.94,0,4.14,37.61,2.57,1.96,171.39,85.54,85.85,0.126231436553448
ELECTRICITY_SUBSCRIPTION_12,ia,98198436,106,1.98,25.07,0,3.95,2.17,0,0.81,5.86,0.4,0.39,27.05,13.58,13.47,0.1270754716981132
ELECTRICITY_SUBSCRIPTION_12,ia,98201016,225.4,6.34,49.75,0,8.39,4.62,0,2.07,12.46,0.85,0.98,56.09,29.37,26.72,0.11854480922803903
ELECTRICITY_SUBSCRIPTION_12,ia,98233984,252.500,11.38,58.13,0,9.4,5.18,0,3.18,13.96,0.95,1.51,69.51,34.18,35.33,0.1399207920792079
ELECTRICITY_SUBSCRIPTION_12,ia,98235049,286.100,11.65,65.86,0,10.65,5.87,0,3.25,15.82,1.08,1.54,77.51,38.21,39.30,0.13736455784690665
ELECTRICITY_SUBSCRIPTION_12,ia,98251577,186.200,9.28,41.09,0,6.93,3.82,0,3.03,10.30,0.70,1.44,50.37,26.22,24.15,0.12969924812030076
ELECTRICITY_SUBSCRIPTION_12,ia,98251623,113.000,11.38,26.01,0,4.21,2.32,0,3.18,6.25,0.43,1.51,37.39,17.90,19.49,0.17247787610619467
ELECTRICITY_SUBSCRIPTION_12,ia,98252273,66.3,4.5,15.26,0,2.47,1.36,0,1.26,3.67,0.25,0.6,19.76,9.61,10.15,0.15309200603318251
ELECTRICITY_SUBSCRIPTION_12,ia,98265014,249.500,18.80,57.43,0,9.29,5.11,0,5.25,13.80,0.94,2.49,76.23,36.88,39.35,0.15771543086172346
ELECTRICITY_SUBSCRIPTION_12,ia,98272349,471.90,15.09,108.63,0,17.57,9.67,0,4.22,26.10,1.78,2.00,123.72,61.34,62.38,0.132189023098114
ELECTRICITY_SUBSCRIPTION_12,ia,98290677,305.000,15.36,70.21,0,11.36,6.25,0,4.29,16.87,1.15,2.03,85.57,41.95,43.62,0.14301639344262293
ELECTRICITY_SUBSCRIPTION_12,ia,98301201,161.300,10.86,37.13,0,6.01,3.31,0,3.03,8.92,0.61,1.44,47.99,23.32,24.67,0.15294482331060136
ELECTRICITY_SUBSCRIPTION_12,ia,98301618,361.000,7.70,79.67,0,13.44,7.40,0,2.52,19.96,1.36,1.19,87.37,45.87,41.50,0.1149584487534626
ELECTRICITY_SUBSCRIPTION_12,ia,98303368,201.100,8.26,47.56,0,7.49,4.12,0,3.40,11.12,0.76,1.61,55.82,28.50,27.32,0.13585280954748882
ELECTRICITY_SUBSCRIPTION_12,ia,98318505,145.1,6.62,33.4,0,5.4,2.97,0,1.85,8.02,0.55,0.88,40.02,19.67,20.35,0.14024810475534116
ELECTRICITY_SUBSCRIPTION_12,ia,98429314,320.200,18.80,73.71,0,11.92,6.56,0,5.25,17.71,1.21,2.49,92.51,45.14,47.37,0.14793878825733917
ELECTRICITY_SUBSCRIPTION_12,ia,98436199,362.300,12.18,83.40,0,13.49,7.43,0,3.40,20.04,1.37,1.61,95.58,47.34,48.24,0.13314932376483576
ELECTRICITY_SUBSCRIPTION_12,ia,98469116,367.000,11.91,84.48,0,13.66,7.52,0,3.33,20.30,1.39,1.58,96.39,47.78,48.61,0.13245231607629426
ELECTRICITY_SUBSCRIPTION_12,ia,98498058,444.600,10.87,98.12,0,16.55,9.11,0,3.55,24.59,1.68,1.68,108.99,57.16,51.83,0.11657669815564552
ELECTRICITY_SUBSCRIPTION_12,ia,98498342,2.000,14.37,0.47,0,0.07,0.04,0,5.92,0.11,0.01,2.80,14.84,8.95,5.89,2.945
ELECTRICITY_SUBSCRIPTION_12,ia,98508026,603.700,18.27,138.97,0,22.48,12.38,0,5.10,33.38,2.28,2.42,157.24,78.04,79.20,0.1311909889017724
ELECTRICITY_SUBSCRIPTION_12,ia,98512190,530.100,22.24,122.03,0,19.74,10.87,0,6.21,29.31,2.00,2.94,144.27,71.07,73.20,0.1380871533672892
ELECTRICITY_SUBSCRIPTION_12,ia,98554922,288.500,14.03,66.41,0,10.74,5.91,0,3.92,15.95,1.09,1.86,80.44,39.47,40.97,0.1420103986135182
ELECTRICITY_SUBSCRIPTION_12,ia,98557337,552.400,22.51,127.16,0,20.57,11.32,0,6.29,30.55,2.09,2.98,149.67,73.80,75.87,0.13734612599565535
